14:53:41,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:44,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:44,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:47,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:47,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:47,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:50,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:50,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:50,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:52,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:52,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:52,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:55,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:55,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
14:53:57,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:10,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:13,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:13,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:13,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:16,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:16,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:18,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:19,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:19,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:19,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:22,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:22,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:22,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:25,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:25,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:25,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:28,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:28,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:28,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:31,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:31,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:31,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:34,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:34,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:34,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:37,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:38,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:38,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:39,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:41,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:41,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:41,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:44,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:44,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:00:44,0.04,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:06:46,0.03,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:06:46,0.03,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:06:46,0.03,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:06:49,0.03,0,0.00,42.5,0,0,0.00,0.00,0.0,0.00,0.0,42.5,0
15:06:49,0.03,0,0.00,42.5,0,0,0.48,0.00,0.0,0.00,0.0,42.5,0
15:06:49,0.03,0,0.89,42.5,0,0,0.89,0.00,0.0,0.00,0.0,42.5,0
15:06:52,0.03,0,0.83,42.5,0,0,0.83,0.00,0.0,0.00,0.0,42.5,0
15:06:52,0.03,0,0.75,42.5,0,0,0.75,0.00,0.0,0.00,0.0,42.5,0
15:06:52,0.03,0,0.85,42.5,0,0,0.85,0.00,0.0,0.00,0.0,42.5,0
15:06:55,0.03,0,1.06,42.5,0,0,1.06,0.00,0.0,0.00,0.0,42.5,0
15:06:55,0.03,0,1.26,42.6,0,0,1.26,0.00,0.0,0.00,0.0,42.6,0
15:06:55,0.03,0,1.28,42.6,0,0,1.28,0.00,0.0,0.00,0.0,42.6,0
15:06:58,0.03,0,1.40,42.6,0,0,1.40,0.00,0.0,0.00,0.0,42.6,0
15:06:59,0.03,0,1.39,42.6,0,0,1.39,0.00,0.0,0.00,0.0,42.6,0
15:06:00,0.03,0,1.20,42.7,0,0,1.20,0.00,0.0,0.00,0.0,42.7,0
15:06:00,0.03,0,1.31,42.7,0,0,1.31,0.00,0.0,0.00,0.0,42.7,0
15:07:02,0.03,0,1.52,42.7,0,0,1.52,0.00,0.0,0.00,0.0,42.7,0
15:07:02,0.03,0,1.59,42.7,0,0,1.59,0.00,0.0,0.00,0.0,42.7,0
15:07:02,0.03,0,1.62,42.8,0,0,1.62,0.00,0.0,0.00,0.0,42.8,0
15:07:06,0.03,0,1.63,42.8,0,0,1.63,0.00,0.0,0.00,0.0,42.8,0
